RowID,SupplierTitle,AmazonTitle,EAN,AmazonEAN,ASIN,SupPrice,SellPrice,NetProfit,AdjProfit,ROI,Sales,SupPack,AmzPack,PackRatio,Similarity,SupBrand,AmzBrand,Category,Reason,FinalCategory
1694,LAV NECTAR TUMBLER 3PC 280ML,LAV 12x 280ml Nectar Glass Tumblers - Dishwasher Safe Kitchen Water Cocktail Juice Gin Wine Whisky Drinking Glassware Glasses Set,8692952070839,5055512045112,B0B1N8DRF7,2.544,17.99,7.66291666666666,0.030916666666660042,2.8700062421972503,50,3,12,4.0,14.285714285714285,LAV,LAV,NEEDS VERIFICATION,"Brand/title match, 14% similarity - verify EAN",NEEDS_VERIFICATION
1815,PPS FOIL 3 BAKE TRAY RECTANGULAR,PPS 3 x ALUMINIUM FOIL PLATTER TRAY - 44cm x 29cm disposable foil catering serving dish,5030481930706,,B01HILDGK4,0.792,7.39,1.61458333333333,0.030583333333329854,1.33436639118457,50,1,3,3.0,26.666666666666668,PPS,PPS,NEEDS VERIFICATION,"Brand/title match, 27% similarity - verify EAN",NEEDS_VERIFICATION
2098,ROLSON CHALK LINE AND LAYOUT SET 3PCE,Rolson 52537 3 pc Chalk Line Set,5029594525374,,B000QFCQ6U,2.676,7.36,0.0233333333333336,0.0233333333333336,0.00839328537170275,50,3,3,1.0,44.44444444444444,ROLSON,ROLSON,NEEDS VERIFICATION,"Brand/title match, 44% similarity - verify EAN",NEEDS_VERIFICATION
1035,WALL CLOCK PP 3 ASSORTED 30CM,"Wall Clock 30cm Silent Non-Ticking, Big Numbers Easy to Read Round Quartz Analog Clocks for Home Office School Kitchen,12 Inch",8205739544715,755738293957,B09L4R376Q,5.172,11.89,0.0183333333333359,0.0183333333333359,0.00377229080932839,200,1,1,1.0,13.636363636363635,WALL,WALL,NEEDS VERIFICATION,"Brand/title match, 14% similarity - verify EAN",NEEDS_VERIFICATION
1555,WHAM MEASURING JUG 2LTR,"Wham Cuisine 2L Clear Measuring Jug,JNS_453403",5038135320255,,B08X1MMG5J,0.804,5.15,0.0179166666666669,0.0179166666666669,0.0146857923497269,100,1,1,1.0,25.0,WHAM,WHAM,NEEDS VERIFICATION,"Brand/title match, 25% similarity - verify EAN",NEEDS_VERIFICATION
1036,CHEF AID FLUTED CAKE RING,"Chef Aid Non-Stick Fluted Cake Pan with Non-Stick Coating, Ideal for Home Baked Bread or Cake centrepieces with Flowing Pattern, Internal Measurement of 22.5 cm Diameter, Grey",5012904106219,,B084DT8RNB,3.624,8.46,0.0125000000000004,0.0125000000000004,0.0035014005602242,200,1,1,1.0,18.181818181818183,CHEF,CHEF,NEEDS VERIFICATION,"Brand/title match, 18% similarity - verify EAN",NEEDS_VERIFICATION
1559,SMART CHOICE TYRE RING DOG TOY,"Smart Choice Dog Toy Box, Grey",5052516201520,5052516213103,B0B8T9L8RY,2.892,8.95,0.00833333333333308,0.00833333333333308,0.0028153153153152297,100,1,1,1.0,50.0,SMART,SMART,NEEDS VERIFICATION,"Brand/title match, 50% similarity - verify EAN",NEEDS_VERIFICATION
2102,FLOW FLOOR & SURFACE CLEANER 5L EACH,Flow Lemon Floor & Surface All Purpose Cleaner | Concentrate Formula | Interior & Exterior | Safe On All Surfaces (5 Litre),5061029210899,,B0CQ4VX6Z5,4.692,9.7,0.000833333333333241,0.000833333333333241,0.000186846038863955,50,1,1,1.0,22.22222222222222,FLOW,FLOW,NEEDS VERIFICATION,"Brand/title match, 22% similarity - verify EAN",NEEDS_VERIFICATION
952,TIDYZ CARRIERS HANDY BAGS 40 PCS 45CM x 57.5cm,Tidyz 2 Packs Of 40 Handy Bags - Carrier Bags - Fits 15L Pedal Bin - Extra Strong Tie Handle 80 Bags In Total,5025364000003,8800202181697,B07F2P9ZXR,0.804,6.25,0.588333333333334,-0.215666666666666,0.48224043715847004,200,40,80,2.0,18.181818181818183,TIDYZ,TIDYZ,FILTERED OUT,Unprofitable after analysis (£-0.22),FILTERED_OUT
138,MINKY EVERYDAY SPONGES BRIGHT & GOLD 2PC,Minky Anti-Bacterial Cleaing Pad | 3 Pack | Reusable Microfibre Cloth | Minky Pad | Kitchen Cleaner | Dual Sided Sponge | Non Scratch Sponge | Cleaning Products | Cleaning Supplies | Sponges,5010353327803,5010353322822,B07QQBHTT4,1.572,6.75,0.465,-0.321,0.25,700,2,3,1.5,8.333333333333332,MINKY,MINKY,FILTERED OUT,Unprofitable after analysis (£-0.32),FILTERED_OUT
933,MARIGOLD OUTDOOR GLOVES EXTRA LARGE,Marigold 2 x Extra Tough Outdoor Gloves - Single Pair (Extra Large),5010232988019,9790504074621,B08XWB7JW9,2.016,7.99,1.40833333333333,-0.6076666666666699,0.6315396113602391,200,1,2,2.0,33.33333333333333,MARIGOLD,MARIGOLD,FILTERED OUT,Unprofitable after analysis (£-0.61),FILTERED_OUT
119,MINKY ANTIBACTERIAL 4 SPONGE SCOURERS HD,Minky Anti-Bacterial Cleaing Pad | 3 Pack | Reusable Microfibre Cloth | Minky Pad | Kitchen Cleaner | Dual Sided Sponge | Non Scratch Sponge | Cleaning Products | Cleaning Supplies | Sponges,5010353320347,5010353322822,B07QQBHTT4,0.876,6.75,1.045,-0.7070000000000001,0.81640625,700,1,3,3.0,8.333333333333332,MINKY,MINKY,FILTERED OUT,Unprofitable after analysis (£-0.71),FILTERED_OUT
121,MINKY CLOTH GRILL AND PAN SCOURER 2PK,Minky Anti-Bacterial Cleaing Pad | 3 Pack | Reusable Microfibre Cloth | Minky Pad | Kitchen Cleaner | Dual Sided Sponge | Non Scratch Sponge | Cleaning Products | Cleaning Supplies | Sponges,5010353323669,5010353322822,B07QQBHTT4,0.912,6.75,1.015,-0.8090000000000002,0.7748091603053431,700,1,3,3.0,8.333333333333332,MINKY,MINKY,FILTERED OUT,Unprofitable after analysis (£-0.81),FILTERED_OUT
1008,NUAGE BODY POWDER TALC-FREE CHERRY / WATER LILY ASSORTED  250G,"Nuage Body Powder Set - Talc-Free, Cherry Blossom and Water Lily Scents, Anti-Chafing and Moisture Absorbing - 2 Pack",5053249279756,5053249279770,B0FH524WXP,1.272,5.99,0.251666666666666,-1.020333333333334,0.15631469979296,200,1,2,2.0,31.57894736842105,NUAGE,NUAGE,FILTERED OUT,Unprofitable after analysis (£-1.02),FILTERED_OUT
1983,PPS FOIL PLATTERS 550X362X30MM,PPS 3 x ALUMINIUM FOIL PLATTER TRAY - 44cm x 29cm disposable foil catering serving dish,5030481930034,5030481930027,B01HILDGK4,0.876,7.39,0.408333333333333,-1.343666666666667,0.319010416666666,50,1,3,3.0,13.333333333333334,PPS,PPS,FILTERED OUT,Unprofitable after analysis (£-1.34),FILTERED_OUT
128,MINKY SUPER DIAMOND SCRUBBER,Minky Anti-Bacterial Cleaing Pad | 3 Pack | Reusable Microfibre Cloth | Minky Pad | Kitchen Cleaner | Dual Sided Sponge | Non Scratch Sponge | Cleaning Products | Cleaning Supplies | Sponges,5010353328961,5010353322822,B07QQBHTT4,1.116,6.75,0.845,-1.3870000000000002,0.5709459459459459,700,1,3,3.0,4.3478260869565215,MINKY,MINKY,FILTERED OUT,Unprofitable after analysis (£-1.39),FILTERED_OUT
1485,BABY PIPKIN BRUSH & COMB SET,"Baby Hair Comb, 3PCS Baby Hair Brush and Comb Set, Baby Hair Brush Toddler Comb for Newborns & Toddlers, Perfect Baby Registry Gift (Blue)",5055706660657,,B0CTZG5ZCK,0.876,3.99,0.265,-1.487,0.20703125,100,1,3,3.0,18.75,BABY,BABY,FILTERED OUT,Unprofitable after analysis (£-1.49),FILTERED_OUT
287,BACOFOIL ZIPPER BAGS ALL PURPOSE 15 PACK SMALL 1L,Bacofoil 3 x Zipper Small All Purpose Bags Food Freezing Storage Bags (45 Bags),5023139861019,,B08FBJ59DR,1.944,9.96,2.17,-1.718,1.0,500,15,45,3.0,37.5,BACOFOIL,BACOFOIL,FILTERED OUT,Unprofitable after analysis (£-1.72),FILTERED_OUT
2030,PPS FOIL PIZZA 2 PLATTERS,PPS 3 x ALUMINIUM FOIL PLATTER TRAY - 44cm x 29cm disposable foil catering serving dish,5030481930652,5030481930027,B01HILDGK4,1.032,7.39,0.278333333333333,-1.7856666666666672,0.19739952718676002,50,1,3,3.0,12.5,PPS,PPS,FILTERED OUT,Unprofitable after analysis (£-1.79),FILTERED_OUT
1522,VIVID BIN FRESHENER PK2,Vivid 6 x Bin Freshener Smelling FRESH Dustbins Swing Pedal Air Fragrance UK FREE P&P,5056170328951,5060740871150,B08CL4DF7G,1.008,4.99,0.138333333333334,-1.877666666666666,0.0995203836930461,100,2,6,3.0,18.75,VIVID,VIVID,FILTERED OUT,Unprofitable after analysis (£-1.88),FILTERED_OUT
72,CHEF AID PASTRY CUTTERS  W184,"Chef Aid Pastry Cutters, Set Of 3, Cookie Biscuit Cutter, Scone, Mince Pie, Tarts, Mini Quiches, Dough, At Home Baking, Cake Decorating, Fondant Icing, Round Circle Crinkled Stainless Steel Cutters",5012904001842,,B004MM6OSY,1.14,6.27,0.384999999999999,-1.895000000000001,0.256666666666666,800,1,3,3.0,13.333333333333334,CHEF,CHEF,FILTERED OUT,Unprofitable after analysis (£-1.90),FILTERED_OUT
895,KILROCK DAMP CLEAR MOULD REMOVER ACTIVE FOAMING ACTION 500ML(SOLD EACH),Kilrock 3 X Blast Away Mould Spray 500ml,5014353093294,,B0791ZQMMZ,2.136,9.94,2.30083333333333,-1.97116666666667,0.9874821173104429,200,1,3,3.0,12.5,KILROCK,KILROCK,FILTERED OUT,Unprofitable after analysis (£-1.97),FILTERED_OUT
1905,PYREX CLASSIC CASSEROLE 1.3LTR,Pyrex Essentials Glass Round Casserole Dish with Lid 1.0L Transparent (Pack of 2),3426470261524,,B08KWGQGK6,5.712,16.12,3.69833333333333,-2.0136666666666696,0.696484620213434,50,1,2,2.0,15.384615384615385,PYREX,PYREX,FILTERED OUT,Unprofitable after analysis (£-2.01),FILTERED_OUT
2066,PPS FOIL ROASTING 3 DISHES,PPS 3 x ALUMINIUM FOIL PLATTER TRAY - 44cm x 29cm disposable foil catering serving dish,5030481930126,5030481930027,B01HILDGK4,1.164,7.39,0.168333333333333,-2.159666666666667,0.110745614035087,50,1,3,3.0,20.0,PPS,PPS,FILTERED OUT,Unprofitable after analysis (£-2.16),FILTERED_OUT
406,LAV FAME WINE GLASS 40CL PK3,LAV 12x Clear 400ml Lal Red Wine Glasses - Large Glass White Rose Long Stem Cocktail Party Drinking Goblet Gift Set,8692952100840,5055512159437,B087RLGF1Y,3.432,23.99,8.11166666666666,-2.18433333333334,2.37878787878787,400,3,12,4.0,13.043478260869565,LAV,LAV,FILTERED OUT,Unprofitable after analysis (£-2.18),FILTERED_OUT
927,PAN AROMA POTPOURRI ASSORTED,Pan Aroma Set Of 4 Pot Pourri Fragrance - Berries Fluffy Towels Vanilla Coconut Lavender,5053249226552,5056291620842,B08GG7YYSQ,1.08,8.88,1.03,-2.21,0.710344827586207,200,1,4,4.0,13.333333333333334,PAN,PAN,FILTERED OUT,Unprofitable after analysis (£-2.21),FILTERED_OUT
928,PAN AROMA POTPOURRI ASSORTED 180G,Pan Aroma Set Of 4 Pot Pourri Fragrance - Berries Fluffy Towels Vanilla Coconut Lavender,5053249269016,5056291620842,B08GG7YYSQ,1.08,8.88,1.03,-2.21,0.710344827586207,200,1,4,4.0,12.5,PAN,PAN,FILTERED OUT,Unprofitable after analysis (£-2.21),FILTERED_OUT
989,LAV FAME WINE GLASS 30CL PK3,LAV Stemless Red & White Wine Glasses Tumbler Set of 6 - Drinking Glassware for Water Champagne Martini Mimosa Prosecco Cocktail Sangria - Short 16 oz No Stem Glasses Dishwasher Safe,8692952149863,8692952197383,B081V9NGMW,3.12,12.99,0.855000000000001,-2.2649999999999992,0.271428571428571,200,3,6,2.0,6.896551724137931,LAV,LAV,FILTERED OUT,Unprofitable after analysis (£-2.26),FILTERED_OUT
1011,KILROCK MOULD & MILDEW REMOVER BRUSH ON GEL 250ML(SOLD EACH),"Kilrock Mould Remover Brush-On Gel 2 x 250ml - Eliminates Mould & Mildew - Accurately Target Areas of Mould Growth - For use in Baths, Showers, Corners, Edges, Grout Lines",5014353089174,5060591430056,B08MGX9WRF,2.76,8.42,0.426666666666666,-2.333333333333334,0.14970760233918098,200,1,2,2.0,20.0,KILROCK,KILROCK,FILTERED OUT,Unprofitable after analysis (£-2.33),FILTERED_OUT
2088,KILROCK PLUGHOLE FRESHENER CITRUS FRESH 500ML(SOLD EACH),"Kilrock Plughole Unblocker Bathroom 500ml 2 Pack - Fast-Acting Drain Unblocker for Showers, Baths & Sinks â€“ Removes Hair, Sludge & Soap Scum â€“ Clears Blockages & Restores Fast Flow",5014353092389,,B00VHWXWOG,2.676,7.49,0.115416666666666,-2.560583333333334,0.041516786570743404,50,1,2,2.0,7.142857142857142,KILROCK,KILROCK,FILTERED OUT,Unprofitable after analysis (£-2.56),FILTERED_OUT
293,BACOFOIL EASY CUT KITCHEN FOIL REFILL 15M,"3 x Easy Cut Refill Kitchen Foil 300mm, 15m",5023139270705,9876553908060,B08TCDBQTC,2.952,13.13,2.90166666666666,-3.0023333333333397,0.964008859357697,500,1,3,3.0,60.0,BACOFOIL,3,FILTERED OUT,Unprofitable after analysis (£-3.00),FILTERED_OUT
517,LAV TUMBLER 3PCS,Lav Sude Tumbler Glass Set. Drinking Glasses. Pack of 6. 315 cc.,8692952202568,5056057687577,B07YQ7BSR4,3.264,9.73,0.238333333333333,-3.025666666666667,0.0728848114169216,400,3,6,2.0,16.666666666666664,LAV,LAV,FILTERED OUT,Unprofitable after analysis (£-3.03),FILTERED_OUT
1496,KILROCK SERVICE-PRO COFFEE MACHINE DESCALER 150ML(SOLD EACH),"Kilrock Service Pro Coffee Machine Descaler & Cleaner 2 x 150ml - Suitable for both automatic and manual machines - Leaves no residue, odours or aftertaste, Black",5014353089266,,B008FNVJEU,3.96,9.73,0.632083333333333,-3.327916666666667,0.16417748917748898,100,1,2,2.0,16.0,KILROCK,KILROCK,FILTERED OUT,Unprofitable after analysis (£-3.33),FILTERED_OUT
12,PETS PLAY RUBBER BALLS,Pets & Play Squeaky Dog Ball 6 Pack | Upgraded Durable Dog Balls | Strong & Sturdy | Bouncy Rubber Dog Toys for Training & Boredom | Chew Dog Ball Multipack | Xmas Present Gift | Small & Medium Dogs,5050375087262,5070002961543,B0DPR6ZD18,1.476,12.99,4.035,-3.3449999999999998,2.26685393258427,900,1,6,6.0,16.0,PETS,PETS,FILTERED OUT,Unprofitable after analysis (£-3.34),FILTERED_OUT
1969,PLAYWRITE  CHRISTMAS CYO MASKS,Playwrite Pack of 12 Christmas design cardboard masks,5016064115777,,B07R99H8KK,0.336,4.99,0.294583333333333,-3.401416666666667,0.35491967871485897,50,1,12,12.0,37.5,PLAYWRITE,PLAYWRITE,FILTERED OUT,Unprofitable after analysis (£-3.40),FILTERED_OUT
1782,GROWMOOR SALAD & VEGTABLES CARRY BAG 5LTR,"Grow Bags for Vegetables, 5 Pack 3 Gallon Non-Woven Fabric Tomato Grow Bags Pots with Handles for Vegetables, Potatos, Tomatoes, Strawberry, Flowers and Fruits, Black",5031639000081,787803417326,B08Y931BSK,1.836,12.49,3.45833333333333,-3.8856666666666704,1.6626602564102502,50,1,5,5.0,0.0,GROWMOOR,GROW,FILTERED OUT,Unprofitable after analysis (£-3.89),FILTERED_OUT
215,AIRWICK FRESHMATIC REFILL PINK SWEET PEA PK4,"Air Wick Automatic Air Freshener Freshmatic Spray Refills: Crisp Linen & Lilac, Island Mango, Pink Sweet Pea, Purple Lavender Meadow, Satin & Moon Lily, White Vanilla Bean - Mixed fragerence 6 x 250ml",5011417780619,5059001023674,B0DK9S5SZ4,10.068,17.48,1.03166666666666,-4.00233333333334,0.115398956002982,600,4,6,1.5,9.090909090909092,AIRWICK,AIR,FILTERED OUT,Unprofitable after analysis (£-4.00),FILTERED_OUT
801,GLASS BOTTLE 120ML,"Glass Shot Bottles with Lids - 12 Pack 120ml Empty Mini Bottles for Ginger Shots with Cleaning Brush & Labels - Reusable, Clear, Airtight - Ideal for Juice, Oils, Sauces, Medicine",8721037573603,5060914443909,B0D7HTYPTL,0.672,12.99,3.045,-4.347,2.74324324324324,200,1,12,12.0,8.695652173913043,GLASS,GLASS,FILTERED OUT,Unprofitable after analysis (£-4.35),FILTERED_OUT
1770,VINERS EVERYDAY PURITY 4PC DINNER KNIFE,Viners Everyday Breeze 16 Piece 18/0 Silver Stainless Steel Cutlery Set,5010853265179,5010853267579,B087K9G76Y,3.96,20.14,6.77333333333333,-5.106666666666669,1.75930735930736,50,4,16,4.0,13.333333333333334,VINERS,VINERS,FILTERED OUT,Unprofitable after analysis (£-5.11),FILTERED_OUT
523,PYREX BUTTERFLY RECTANGULAR DISH SET OF 2,Pyrex - Set of 3 Rectangular Oven Dishes - Ideal for 2 to 6 People - 3 Sizes - Borosilicate Glass - Wide Handles - Extreme Resistance - Dishwasher Safe - Made in France,3426470299985,,B0BN8J4WLM,14.496,26.89,0.588333333333333,-6.659666666666667,0.046582211665347,400,2,3,1.5,16.666666666666664,PYREX,PYREX,FILTERED OUT,Unprofitable after analysis (£-6.66),FILTERED_OUT
1120,DRAPER HSS DRILL BIT 1.5 MM,"Draper 18551 Combined HSS and Masonry Drill Bit Set, Blue, 17 Pcs",5059482059971,,B009RM6PGU,0.744,12.93,5.155,-6.749,4.4059829059829,100,1,17,17.0,30.76923076923077,DRAPER,DRAPER,FILTERED OUT,Unprofitable after analysis (£-6.75),FILTERED_OUT
852,SUPERIOR FOIL 5 CONTAINERS & LID 2400ML,"Superior Foil Containers with Lids â€“ 9x13 Inches Sturdy Deep Foil Trays with Lid, Ideal for Cooking, Baking,Roasting, BBQ, Meal Prep Storage Tray â€“ Large Foil Trays with Lids (5 Pack)",5060357992170,,B07GZGXQYG,3.024,14.79,4.99625,-7.09975,1.62744299674267,200,1,5,5.0,12.0,SUPERIOR,SUPERIOR,FILTERED OUT,Unprofitable after analysis (£-7.10),FILTERED_OUT
738,SQUARE SPICE JAR BLACK/WHITE,"Square Spice Jars Set of 24 with Bamboo Lids, Shaker Inserts, Pre-Printed English Labels, Black and White Stickers (180 Spice Names), Silicone Funnel, and Cleaning Brush (English Labels)",6923456823471,,B0CNCZJLYF,0.78,24.99,10.7249999999999,-7.215000000000101,8.93749999999999,200,1,24,24.0,8.0,SQUARE,SQUARE,FILTERED OUT,Unprofitable after analysis (£-7.22),FILTERED_OUT
1115,SUPERIOR ROUND 10 CONTAINER & LID 2 OZ,"Superior 20-Pack 16oz Microwave Containers With Lids â€“ Durable Crack-Resistant Clear Round Food Containers With Lids - Food Storage Containers - Leak Proof, Meal Prep Containers",5060357992750,5060357992415,B07MZ2Z9GL,0.672,13.97,5.30166666666666,-7.466333333333341,4.7762762762762705,100,1,20,20.0,9.090909090909092,SUPERIOR,SUPERIOR,FILTERED OUT,Unprofitable after analysis (£-7.47),FILTERED_OUT
1470,BLUE CANYON LED VANITY MIRROR 17CM X 22CM,Blue Canyon 17cm Free Standing Round Swivel Mirror - Chrome Finish - Perfect for Shaving and Applying Makeup - One Side with 3x Magnification - Double Sided Multipurpose Mirror - BA121,5056295702346,,B007IGLU12,5.148,12.15,1.35624999999999,-8.939750000000009,0.28021694214876,100,1,3,3.0,15.384615384615385,BLUE,BLUE,FILTERED OUT,Unprofitable after analysis (£-8.94),FILTERED_OUT
356,COOKER HOOD FILTER CHARCOAL,"Cooker Hood Filter Kit 3Pack - 2 Grease Filters for Cooker Hood and 1 Carbon Filter Extractor Fan, Cut to Size Extractor Fan Filters for Fresh, Odour-Free Cooking â€“ Made in Germany",5030017021557,5065007284087,B0CPJNHF1R,4.776,11.48,0.316666666666668,-9.235333333333331,0.06990434142752061,500,1,3,3.0,13.043478260869565,COOKER,COOKER,FILTERED OUT,Unprofitable after analysis (£-9.24),FILTERED_OUT
1116,SUPERIOR ROUND 10 CONTAINER & LID 4 OZ,Superior 32oz Food Containers With Lids â€“ 20-Pack Durable Crack-Resistant Clear Round Deli Containers With Lids -Microwave Safe Leak-Proof Meal Prep Containers - Perfect for Food Storage,5060357992767,5060357992422,B0DKD8V7F6,0.804,14.97,5.645,-9.631000000000002,4.62704918032787,100,1,20,20.0,8.333333333333332,SUPERIOR,SUPERIOR,FILTERED OUT,Unprofitable after analysis (£-9.63),FILTERED_OUT
499,KILROCK DAMP CLEAR REFILL POUCH 1KG (2x500g),"Kilrock Damp Clear Moisture Trap Refill - Pack of 5 x 500 grams - Moisture Absorbers - for air quality, reduces damp odours & damage",5014353089983,,B00QM9CG7I,2.892,8.85,0.898749999999999,-10.66925,0.30363175675675597,400,1,5,5.0,20.0,KILROCK,KILROCK,FILTERED OUT,Unprofitable after analysis (£-10.67),FILTERED_OUT
909,SUPERIOR FOIL 5 CONTAINERS & LID 4.5LTR,"Superior Foil Containers with Lids â€“ 9x13 Inches Sturdy Deep Foil Trays with Lid, Ideal for Cooking, Baking,Roasting, BBQ, Meal Prep Storage Tray â€“ Large Foil Trays with Lids (5 Pack)",5060357994426,5060357992217,B07GZGXQYG,3.492,14.79,3.06499999999999,-10.90300000000001,0.8858381502890169,200,1,5,5.0,12.0,SUPERIOR,SUPERIOR,FILTERED OUT,Unprofitable after analysis (£-10.90),FILTERED_OUT
2049,HEM INCENSE STICKS FRANKINCENSE,HEM Frankincense Incense Sticks | Pack of 6 Hexagonal Tubes | Hand Crafted in India | Mesmerizing Fragrance | 301g,8901810001268,,B001G452AW,2.352,7.49,0.385416666666666,-11.374583333333334,0.153552456839309,50,1,6,6.0,28.57142857142857,HEM,HEM,FILTERED OUT,Unprofitable after analysis (£-11.37),FILTERED_OUT
1724,WHAM CRYSTAL 60LTR SMOKE BOX & LID,"Wham Crystal 5 x 60L Stackable Plastic Storage Boxes with Lids | Ideal for Home, Office, Toys & More | Large Boxes | Made in UK - Clear",5038135251504,5057604505252,B0B5TP5BRN,6.3,40.8,13.8099999999999,-11.3900000000001,2.3810344827586203,50,1,5,5.0,8.695652173913043,WHAM,WHAM,FILTERED OUT,Unprofitable after analysis (£-11.39),FILTERED_OUT
889,SUPERIOR FOIL 5 CONTAINERS & LID 9X13IN,"Superior Foil Containers with Lids â€“ 9x13 Inches Sturdy Deep Foil Trays with Lid, Ideal for Cooking, Baking,Roasting, BBQ, Meal Prep Storage Tray â€“ Large Foil Trays with Lids (5 Pack)",5060357992217,,B07GZGXQYG,4.032,14.79,4.15625,-11.97175,1.06297953964194,200,1,5,5.0,12.0,SUPERIOR,SUPERIOR,FILTERED OUT,Unprofitable after analysis (£-11.97),FILTERED_OUT
1320,WHAM CRYSTAL 32LTR SMOKE BOX & LID,"Wham Crystal 5 x 32L Stackable Plastic Storage Boxes with Lids | Ideal for Home, Office, Toys & More | Medium Boxes | Made in UK - Clear",5038135251009,9786040194312,6040194316,4.572,28.99,5.01833333333333,-13.26966666666667,1.15099388379204,100,1,5,5.0,8.695652173913043,WHAM,WHAM,FILTERED OUT,Unprofitable after analysis (£-13.27),FILTERED_OUT
2077,AMTECH BOX SPANNER /TOMMY BAR,Amtech K1150 6 Piece Tubular Box Spanner Set with Tommy bar,5032759049905,,B004GY24EQ,2.73599999999999,7.69,0.207083333333334,-13.472916666666617,0.0731743227326269,50,1,6,6.0,36.36363636363637,AMTECH,AMTECH,FILTERED OUT,Unprofitable after analysis (£-13.47),FILTERED_OUT
2071,WHAM CRYSTAL CD BOX CLEAR,Wham Pack 5 Crystal 17L Box & Lid Clear,5038135113208,5057604505344,B0B5V4C96Q,4.02,21.19,0.348333333333334,-15.731666666666664,0.08931623931623961,50,1,5,5.0,44.44444444444444,WHAM,WHAM,FILTERED OUT,Unprofitable after analysis (£-15.73),FILTERED_OUT
726,WHAM CRYSTAL 160LTR CLEAR BOX & LID,"Wham Pack of 2 Crystal Storage Boxes with Lids, Plastic, 80L, Clear, 80L, Made in UK, Rectangular Storage Boxes 60 x 40 x 42cm",5038135120701,9876553862614,B08P8GS8XP,16.116,23.21,0.0504166666666676,-16.065583333333333,0.00360634239389611,300,1,2,2.0,9.523809523809524,WHAM,WHAM,FILTERED OUT,Unprofitable after analysis (£-16.07),FILTERED_OUT
105,SUPERIOR FOIL 10 CONTAINERS & LID 1 LTR,"Superior 10-Pack Aluminium Foil Trays with Paper Lids, Heavy Duty Aluminium Takeaway Containers, Freezer & Oven Safe Tin Foil Trays For Baking, Cooking, Broiling, Storage Containers, 9 x 9 inch",5060357990077,5060357990107,B0DJDH23JW,2.28,12.97,3.27833333333333,-17.24166666666667,1.33809523809523,700,1,10,10.0,7.4074074074074066,SUPERIOR,SUPERIOR,FILTERED OUT,Unprofitable after analysis (£-17.24),FILTERED_OUT
511,ROLSON BALL ENDED HEX SCREWDRIVER 7PC BITS,"Rolson 51 pc Screwdriver & Bit Set (Chrome Vanadium Steel, Square, Hex, Pozidriv, Tri-winged, Stainless Steel Tweezers)",5029594303187,5029594284295,B00JITIIQ2,3.072,8.47,0.428333333333333,-18.88138095238095,0.13772775991425498,400,7,51,7.285714285714286,9.523809523809524,ROLSON,ROLSON,FILTERED OUT,Unprofitable after analysis (£-18.88),FILTERED_OUT
1363,GLASS MUG DELI 270ML ZB229 6PK,Glass Coffee Mugs Set of 6 Heat Resistant Glass Cups with Handles for Hot Drinks Stylish Latte Glasses Cappuccino Cups Tea Cups Coffee Glasses & Hot Chocolate Station Use (270ml),6933890357883,5060091196971,B09TZ978Z7,4.62,18.98,3.69666666666666,-19.403333333333343,0.840151515151515,100,1,6,6.0,4.0,GLASS,GLASS,FILTERED OUT,Unprofitable after analysis (£-19.40),FILTERED_OUT
111,SUPERIOR FOIL 10 CONTAINERS & LID 1 LTR,"Superior 10-Pack Aluminium Foil Trays with Paper Lids, Heavy Duty Aluminium Takeaway Containers, Freezer & Oven Safe Tin Foil Trays For Baking, Cooking, Broiling, Storage Containers, 9 x 9 inch",5060357990060,5060357990107,B0DJDH23JW,2.616,12.97,2.99833333333333,-20.54566666666667,1.09829059829059,700,1,10,10.0,7.4074074074074066,SUPERIOR,SUPERIOR,FILTERED OUT,Unprofitable after analysis (£-20.55),FILTERED_OUT
696,PYREX ESSENTIALS CASSEROLE 6.7LTR RECT,"Pyrex Essentials - Set of 3 glass casseroles high resistance 1,4L/2,1L/3L",3426470283373,764558754944,B00NEKRON4,13.572,29.84,3.18666666666666,-23.957333333333338,0.268690275435637,300,1,3,3.0,16.666666666666664,PYREX,PYREX,FILTERED OUT,Unprofitable after analysis (£-23.96),FILTERED_OUT
309,"CORAL EASY COATER 4"" & FREE BRUSH",Coral 10501 Easy Coater Paint Kit with Headlock and Mini Roller Frame and Hybrid Brush 12 Piece Pack Set,5053521105001,,B07DHMR1L6,2.556,11.84,2.06666666666666,-26.04933333333334,0.771144278606966,500,1,12,12.0,22.22222222222222,CORAL,CORAL,FILTERED OUT,Unprofitable after analysis (£-26.05),FILTERED_OUT
132,SUPERIOR FOIL 10 CONTAINERS & LID 2 LTR,"Superior 10-Pack Aluminium Foil Trays with Paper Lids, Heavy Duty Aluminium Takeaway Containers, Freezer & Oven Safe Tin Foil Trays For Baking, Cooking, Broiling, Storage Containers, 9 x 9 inch",5060357990091,5060357990107,B0DJDH23JW,4.44,12.97,1.47833333333333,-38.48166666666667,0.347843137254902,700,1,10,10.0,7.4074074074074066,SUPERIOR,SUPERIOR,FILTERED OUT,Unprofitable after analysis (£-38.48),FILTERED_OUT
